post_id,text,disease,label
62712974,"You have shortage of blood together with Malaria parasitePcv....that means you have been perseverance ( u have bn persevering)You below me nack am injection x 3days, P-Alaxin 3,3,2 ,1×3dys with Pcm 2×3 for 7dYs",malaria,0
476828,"In all honesty, they don't want the blood of anyone that has been infected with malaria.",malaria,1
57450407,"So fill circle back to the place this conversation started. Cardiac arrest and heart attack, are simply cousins from the same mother?",heart attack,1
53459071,"don't be naive , he did it for me and you... you criticize him and enjoy the outcome of his experiments.. today you can easily walk into a pharmaceutical shop and get drugs for your malaria and poison.. you think these drugs were conjured in your churches ? Grow up please..",malaria,1
37131703,"Lol. Na Benin u dey too? D rain no b small. I came down wit malaria, d doc prescribed coartem saying its safe during breastfeeding, but I've refused to take it since I read d leaflet. Looking for safer option",malaria,0
34037427,I am suspecting this to be a case of CEREBRAL MALARIA. Even at that the death of this young man was just too sudden.,malaria,0
29614708,"Diarrhea, typhoid, malaria, ulcer in the making",malaria,1
91799466,"Dude, majority of covid victims All over the world recover without treatment. Taking malaria drugs for victims in Nigeria helps to clear any underlying plasmodium parasites so the body's immune can be strong enough to fight off the covid.",malaria,1
17644143,"hahahahahahaha.........LWKMD! Kai Sincere9gerian which one be ""hate induced stroke"" again? You sure have a way of touching this people where it hurts.",stroke,1
13608371,seriously? this would cure stroke? please give people real information beg. Any one with stroke should see the doctor. Food does not cure stroke,stroke,1
58439664,It could be he took a direct flight which encountered too many turbulence which his heart couldn't take. He must have had a heart attack. It's not village people at work ooo,heart attack,1
34212377,"Mama, its false dat u cant tk malaria drugs if u test positive(significantly) cos d malaria can harm ur baby if left untreated. There re safe drugs for ur stage. Pls go to d hospital and b seen by ur dr.",malaria,1
97026319,No mind OPmaking small matter big issueOP no different from Google wey you go ask for symptoms of malaria and you end up getting symptoms results of HIV/aids and Every other diseases in the world,malaria,1
27507010,"Hello Akraym, Please can I take up any Slot of any participant that dint show upWill be most grateful, Late interest just stroke in.",stroke,2
81959130,Won !!!!! 4+ odds That Finland game nearly give me heart attack . Thanks pukki,heart attack,1
6149653,i just think vaccines will be a more effective weapon against malaria. hoping there will be an effective one in the near future cause it surely will save lives,malaria,1
17019550,"Tanx so much, will be seeing the dr on monday, but already on liquid iron, will start with the malaria treatment too",malaria,0
80837649,Possibly a heart attack,heart attack,1
104049655,"Pls do so.You are going to get married one day, and women palaver na de cause for men's heart attack.",heart attack,2
97340305,waiting for someone here to tell you you have malaria .,malaria,1
62091770,"Did I have a stroke, my right side from head to toe, can't feel hot or cold, I have a tingly feeling on the side, slight headache strain feeling in the eyes. Please any ideas on what could be yhe the issue, doctors are saying nerves, some stroke .",stroke,0
91494541,Abeg how many people get malaria and typhoid yesterday?,malaria,1
38847413,"If you were given chloroquine for the malaria, then relax, chloroquine darkens the urine. As long as it's just the colour of your urine that changed then you are okay.",malaria,1
87969604,"With the way this so called test is going on in Nigeria, even those with malaria, will be tagged as people with the virus. Most agencies saddled with the responsibility of handling this issue, mght compromise and turn it to source to enrich themselves.",malaria,1
12103937,u no see as u pose have you taken your malaria drugs,malaria,1
84415322,"Thanks dear.It's nothing serious. Doc aaid I have malaria 2 plus, being treated for that with injections. Baby is doing fine by His grace.",malaria,0
57257342,"if you followed the PMCH just drink the water that was given, and speak to the malaria to leave in Jesus name",malaria,2
76200594,God will not use you to give somebody heart attack.Say Amen.,heart attack,1
105316086,"All of you shouting absteinance is they key..even with your abstinence you can still contract Hepatitis B, HIV and other incurable diseases...funny how many people think sex is the ONLY way these diseases can be contracted.. If u want to abstain, do it based on moral grounds or fear of God.",hepatitis,1
44510332,"Good morning Mamas, pls I need your urgent response. I have been down for some days and finally did malaria test, which is positive. Pls can I used Lonart DS or Quinne for 1st trimester? Pls.? Cc Madam Zaynie and every mama pls. Thank you.",malaria,0
80344526,"Well, I have nothing to say but good move for now. This case is like someone having Malaria and Typhoid fever, and he continues to take Paracetamol just to relieve headache/body pain without treating the illness from root cause.",malaria,2
24872728,Oops next time you want to stroke your ego write English properly. You will soon say it's not your mother tongue but to gain admission into a university you require at least a pass in English. The grammar in the post I first quoted would be a disgrace if written by a primary 6 pupil.,stroke,2
1746865,not all bacon . . . the one i want don't cause heart attack. infact it's and they can't live without them,heart attack,1
70451189,I no wan make princess gimme heart attack..Abeg help,heart attack,2
82621235,You can get hepatitis from toothbrushes but not hiv,hepatitis,1
31361872,"People with AA genotype are more prone to malaria than their counterparts, the AS.However, your environment and exposure to mosquito contributes to the rate at which an individual with AA gets infected with malaria.",malaria,1
90803097,No mind am.Malaria don turn im head so tay im don dey talk rubbish.Nonsense.,malaria,2
6114204,"In small quantities, the following benefits can result from alcohol:- It decreases the risk of cardiovascular problems- Decreases the possibility of lethal heart attack- Sometimes, alcohol reduces the possibility of ischemic or other kind of strokes- Diminishes the possibility of gallstone- It may reduce the diabetes danger",stroke,1
74827778,Wailers will die of heart attack,heart attack,1
8737244,"I hope this is not encouraging us to harbor dirt in our house, after all the dirty gutters are enough to scare away the mosquitoes because they are number 1 cause of malaria in the world. Well think about this !!!",malaria,1
6782404,ndidiamaka strts to stroke her honet from below whispers to him have also lost my bikini bottom,stroke,2
59763864,I am expecting heart attack o,heart attack,1
5699200,thanks to Agathamari for the answer toBut guess what; you fail to ask for the 'cure for stroke'Don't you know that there is a cure for stroke?Now you will get not only the cause but also the CURE if you so wish.,stroke,1
64024566,I almost had a heart attack this morning but thank GOD ohB923EQWCAPWZPZ-4012965,heart attack,0
10518650,you just mad because your greedy pastor will rather die than give out money to actually help the poor?This atheist has done more for the sick and suffering Africans than ALL the pastors in Africa combined. Call me back when your pastors donate one kobo to Malaria and Tuberculosis research.,malaria,1
86970314,"been hearing the same thing since one week ago....no African have died of the virus......use of anti Malaria drugs,chloroquine has been tipped to be the reason",malaria,1
92122524,"That guy, MelesZenawi specializes in peddling falsehoods especially in ways that can stroke Yoruba-Igbo e-wars.",stroke,2
6644567,"chai tanimz, u no like me at all, anyway am fine, and as for my lover (which i believe is u) is ok, and my malaria too has gone so i guess i dont need to be on drip again",malaria,0
44071246,"why STD test but not malaria test? sanctimonious aloofness doest pay. I have said my mind and if u have something different in mind, just tell him and leave my comment.",malaria,1
